Bild1 	 Gen1 	 Stage 	 Bild2 	 Gen2 	 Wert
insitu10245.png	"CG17597"	5880	insitu47600.png	"CG10155"	0.8013833461688512
insitu10245.png	"CG17597"	5880	insitu47606.png	"Flo"	0.6700432828799078
insitu10245.png	"CG17597"	5880	insitu47616.png	"CG3625"	0.3785300756418143
insitu10245.png	"CG17597"	5880	insitu47639.png	"CG8785"	0.13526695536076044
insitu10245.png	"CG17597"	5880	insitu47645.png	"BG:DS02780.1"	0.20114252722144255
insitu10245.png	"CG17597"	5880	insitu47663.png	"EG:22E5.7"	0.7101091275095236
insitu10245.png	"CG17597"	5880	insitu47671.png	"Pcaf"	0.7727284295147213
insitu10245.png	"CG17597"	5880	insitu47685.png	"CG13928"	0.4681045651350806
insitu10245.png	"CG17597"	5880	insitu47697.png	"CG31233"	0.12380606426201188
insitu10245.png	"CG17597"	5880	insitu47735.png	"Ddc"	-0.27856977759717205
insitu10245.png	"CG17597"	5880	insitu47753.png	"CG16820"	-0.12406439656606504
insitu10245.png	"CG17597"	5880	insitu47774.png	"Faa"	0.24759500919396057
insitu10245.png	"CG17597"	5880	insitu47789.png	"Cyp4g15"	0.15533425088573424
insitu10245.png	"CG17597"	5880	insitu47799.png	"Pfrx"	0.7836563768149041
insitu10245.png	"CG17597"	5880	insitu47817.png	"CG30291"	0.7136545102046348
insitu10245.png	"CG17597"	5880	insitu47826.png	"Vha68-1"	0.7487954670381186
insitu10245.png	"CG17597"	5880	insitu47840.png	"CG7724"	-0.1552762077656146
insitu10245.png	"CG17597"	5880	insitu47854.png	"CG4239"	-0.26388889044627467
insitu10245.png	"CG17597"	5880	insitu47861.png	"CG7011"	0.5578498112333458
insitu10245.png	"CG17597"	5880	insitu47870.png	"CG7011"	0.6791864459304315
insitu10245.png	"CG17597"	5880	insitu47885.png	"ct"	0.47427404034673976
insitu10245.png	"CG17597"	5880	insitu47899.png	"mRpL46"	0.8322023534246268
insitu10245.png	"CG17597"	5880	insitu47935.png	"CG9391"	0.7293850879967825
insitu10245.png	"CG17597"	5880	insitu47988.png	"CG7459"	0.1880876792612757
insitu10245.png	"CG17597"	5880	insitu47999.png	"blp"	0.7383292826090918
insitu10245.png	"CG17597"	5880	insitu48007.png	"CG10924"	0.0707202956668218
insitu10245.png	"CG17597"	5880	insitu48044.png	"CG18417"	0.11280709644087228
insitu10245.png	"CG17597"	5880	insitu48054.png	"CG6726"	0.616782440503965
insitu10245.png	"CG17597"	5880	insitu48063.png	"CG10335"	0.7317341846115738
insitu10245.png	"CG17597"	5880	insitu48097.png	"mago"	0.8018299649474742
insitu10245.png	"CG17597"	5880	insitu48214.png	"CG8583"	0.6211601902301052
insitu10245.png	"CG17597"	5880	insitu48240.png	"Gclc"	0.7113638143095881
insitu10245.png	"CG17597"	5880	insitu48250.png	"gsb-n"	0.21471469460299414
insitu10245.png	"CG17597"	5880	insitu48322.png	"CG5235"	0.7534917982477414
insitu10245.png	"CG17597"	5880	insitu48365.png	"Sphk1"	0.11902997212523164
insitu10245.png	"CG17597"	5880	insitu48373.png	"CG13297"	0.1927651791366378
insitu10245.png	"CG17597"	5880	insitu48382.png	"qm"	0.7942328748857462
insitu10245.png	"CG17597"	5880	insitu48397.png	"CG15251"	0.2618949033802017
insitu10245.png	"CG17597"	5880	insitu48561.png	"CG31999"	0.5082144112133923
insitu10245.png	"CG17597"	5880	insitu48566.png	"Gapdh1"	0.6363495674713411
insitu10245.png	"CG17597"	5880	insitu48840.png	"HLHm5"	0.26634356307900486
insitu10245.png	"CG17597"	5880	insitu49084.png	"Cyp301a1"	0.43992763249947325
insitu10245.png	"CG17597"	5880	insitu49279.png	"aret"	0.7406187040683557
insitu10245.png	"CG17597"	5880	insitu49748.png	"Hsp26"	0.5823872693579304
insitu10245.png	"CG17597"	5880	insitu49917.png	"Rab-RP1"	0.7153276232557148
insitu10245.png	"CG17597"	5880	insitu50159.png	"CG11315"	0.23514818371731366
insitu10245.png	"CG17597"	5880	insitu50383.png	"miple"	0.11869102682299205
insitu10245.png	"CG17597"	5880	insitu50540.png	"CG8066"	0.37145989138276225
insitu10245.png	"CG17597"	5880	insitu50554.png	"CG8066"	0.32616977946018627
insitu10245.png	"CG17597"	5880	insitu50761.png	"CG1621"	0.37863020259167574
insitu10245.png	"CG17597"	5880	insitu50808.png	"CG10191"	0.6999514931339584
insitu10245.png	"CG17597"	5880	insitu50818.png	"CG31216"	0.47163334108232763
insitu10245.png	"CG17597"	5880	insitu51010.png	"MESR3"	0.5571528791748426
insitu10245.png	"CG17597"	5880	insitu51032.png	"Sry-beta"	0.7658372183507928
insitu10245.png	"CG17597"	5880	insitu51092.png	"Bap60"	0.7264139094705759
insitu10245.png	"CG17597"	5880	insitu51399.png	"bys"	0.7504689280366655
insitu10245.png	"CG17597"	5880	insitu51408.png	"CG6921"	0.4775879661695765
insitu10245.png	"CG17597"	5880	insitu51442.png	"CG5149"	0.8298316516156082
insitu10245.png	"CG17597"	5880	insitu51461.png	"CG3732"	0.8090425281048729
insitu10245.png	"CG17597"	5880	insitu51534.png	"Klp61F"	0.7009118341036069
insitu10245.png	"CG17597"	5880	insitu51551.png	"CG3941"	0.7509529840809253
insitu10245.png	"CG17597"	5880	insitu51575.png	"CG6393"	0.8232924786096157
insitu10245.png	"CG17597"	5880	insitu51586.png	"CG7447"	0.07719770579398896
insitu10245.png	"CG17597"	5880	insitu51766.png	"Amph"	0.781218473807374
insitu10245.png	"CG17597"	5880	insitu51824.png	"ApepP"	0.7537160214482131
insitu10245.png	"CG17597"	5880	insitu51970.png	"CG4511"	0.6858247949474036
insitu10245.png	"CG17597"	5880	insitu51984.png	"Bx"	0.8030014940078614
insitu10245.png	"CG17597"	5880	insitu52100.png	"CG1847"	0.735602700983924
insitu10245.png	"CG17597"	5880	insitu52348.png	"CG3132"	-0.11414477694018534
insitu10245.png	"CG17597"	5880	insitu52414.png	"CG10627"	0.8179850832986881
insitu10245.png	"CG17597"	5880	insitu52489.png	"mael"	0.7019643444991756
insitu10245.png	"CG17597"	5880	insitu52506.png	"CG11175"	0.1658751622234655
insitu10245.png	"CG17597"	5880	insitu52539.png	"l(3)07882"	0.7532360419026927
insitu10245.png	"CG17597"	5880	insitu52548.png	"CG4710"	0.7256573721932684
insitu10245.png	"CG17597"	5880	insitu52549.png	"CG4710"	0.6579646711371478
insitu10245.png	"CG17597"	5880	insitu52599.png	"en"	0.21475578978375298
insitu10245.png	"CG17597"	5880	insitu52668.png	"CG4040"	0.7098314166869887
insitu10245.png	"CG17597"	5880	insitu52693.png	"BicD"	0.7472765621204148
insitu10245.png	"CG17597"	5880	insitu52761.png	"CG7997"	0.7904896702223472
insitu10245.png	"CG17597"	5880	insitu52849.png	"mira"	-0.14806541213335955
insitu10245.png	"CG17597"	5880	insitu52922.png	"EG:95B7.3"	0.796373460933398
insitu10245.png	"CG17597"	5880	insitu52935.png	"CG8839"	0.7812383915855018
insitu10245.png	"CG17597"	5880	insitu52965.png	"BEST:CK02137"	0.20674656749311748
insitu10245.png	"CG17597"	5880	insitu52997.png	"Optix"	0.4390058832554471
insitu10245.png	"CG17597"	5880	insitu53091.png	"vig"	0.7636008060665566
insitu10245.png	"CG17597"	5880	insitu53117.png	"Dip-C"	0.7822813835613717
insitu10245.png	"CG17597"	5880	insitu53409.png	"CG11444"	0.7557542843345804
insitu10245.png	"CG17597"	5880	insitu53561.png	"dei"	0.301636205239834
insitu10245.png	"CG17597"	5880	insitu54245.png	"desat1"	0.761349077767077
insitu10245.png	"CG17597"	5880	insitu54280.png	"Hph"	0.735518502361046
insitu10245.png	"CG17597"	5880	insitu54363.png	"CG9663"	0.689029152241933
insitu10245.png	"CG17597"	5880	insitu54382.png	"CG31232"	0.7468932962177532
insitu10245.png	"CG17597"	5880	insitu54420.png	"CG5641"	0.75516532042927
insitu10245.png	"CG17597"	5880	insitu54611.png	"CG31781"	-0.18209380510741566
insitu10245.png	"CG17597"	5880	insitu55051.png	"zf30C"	0.6734143614521162
insitu10245.png	"CG17597"	5880	insitu55262.png	"CG5537"	0.8026176064965662
insitu10245.png	"CG17597"	5880	insitu55684.png	"TFAM"	0.7795542734629467
insitu10245.png	"CG17597"	5880	insitu55769.png	"CG17052"	-0.250440127077784
insitu10245.png	"CG17597"	5880	insitu56100.png	"B-H1"	0.5303714965294543
insitu10245.png	"CG17597"	5880	insitu56117.png	"Sox21b"	0.31744420172409765
insitu10245.png	"CG17597"	5880	insitu56779.png	"CG31670"	0.23265743959931998
insitu10245.png	"CG17597"	5880	insitu58233.png	"bcd"	0.09864307367503941
insitu10245.png	"CG17597"	5880	insitu58235.png	"bcd"	-0.1453709010203005
insitu10245.png	"CG17597"	5880	insitu58556.png	"noc"	-0.301725931718908
insitu10245.png	"CG17597"	5880	insitu58822.png	"CG9797"	0.8248189595378823
insitu10245.png	"CG17597"	5880	insitu59012.png	"CG14419"	0.5353032428962284
insitu10245.png	"CG17597"	5880	insitu59031.png	"sn"	0.8067704369578833
insitu10245.png	"CG17597"	5880	insitu59336.png	"CG14968"	0.3129281773459902
insitu10245.png	"CG17597"	5880	insitu59668.png	"CG9925"	0.7526376482716961
insitu10245.png	"CG17597"	5880	insitu59679.png	"Bx"	0.6830426637578695
insitu10245.png	"CG17597"	5880	insitu59693.png	"CG5828"	0.7211990740276958
insitu10245.png	"CG17597"	5880	insitu59714.png	"CG14687"	-0.26636249380427207
insitu10245.png	"CG17597"	5880	insitu60007.png	"CG10175"	0.1579216823650388
insitu10245.png	"CG17597"	5880	insitu60027.png	"CG6125"	0.10002344505823349
insitu10245.png	"CG17597"	5880	insitu60059.png	"hrg"	0.6087373450289919
insitu10245.png	"CG17597"	5880	insitu60260.png	"slp1"	0.15516954196057398
insitu10245.png	"CG17597"	5880	insitu60354.png	"repo"	0.27019378058021604
insitu10245.png	"CG17597"	5880	insitu61028.png	"CG5171"	-0.2639156633165664
insitu10245.png	"CG17597"	5880	insitu61035.png	"CG3509"	0.7399567263868879
insitu10245.png	"CG17597"	5880	insitu61383.png	"CG7986"	0.7849264771241338
insitu10245.png	"CG17597"	5880	insitu61466.png	"stck"	0.7419603238005547
insitu10245.png	"CG17597"	5880	insitu61516.png	"Ama"	0.30544775467848634
insitu10245.png	"CG17597"	5880	insitu61565.png	"CG8602"	0.8242027755131701
insitu10245.png	"CG17597"	5880	insitu61586.png	"CG12869"	0.2806361203619252
insitu10245.png	"CG17597"	5880	insitu61601.png	"CG11208"	0.7307585651502898
insitu10245.png	"CG17597"	5880	insitu61699.png	"CG1969"	0.37352237538350036
insitu10245.png	"CG17597"	5880	insitu61719.png	"CG1962"	0.7672353843211532
insitu10245.png	"CG17597"	5880	insitu61720.png	"CG1962"	0.7778057723413894
insitu10245.png	"CG17597"	5880	insitu61721.png	"CG1962"	0.7517627508716833
insitu10245.png	"CG17597"	5880	insitu61723.png	"CG1962"	0.7724615642241117
insitu10245.png	"CG17597"	5880	insitu61724.png	"CG1962"	0.6904232900350656
insitu10245.png	"CG17597"	5880	insitu61728.png	"CG1962"	0.7122284698854574
insitu10245.png	"CG17597"	5880	insitu61744.png	"CG1962"	0.7351041905859774
insitu10245.png	"CG17597"	5880	insitu61745.png	"CG1962"	0.7581460763376594
insitu10245.png	"CG17597"	5880	insitu61746.png	"CG1962"	0.7625936676260756
insitu10245.png	"CG17597"	5880	insitu61758.png	"Cpr"	0.7728878759719404
insitu10245.png	"CG17597"	5880	insitu61778.png	"Lmpt"	0.19795364597800985
insitu10245.png	"CG17597"	5880	insitu61790.png	"CG1440"	0.7104608238049513
insitu10245.png	"CG17597"	5880	insitu61805.png	"CG6904"	0.7229468407162409
insitu10245.png	"CG17597"	5880	insitu62400.png	"BEST:CK00459"	-0.1651398989342928
insitu10245.png	"CG17597"	5880	insitu62410.png	"CG10479"	0.12364344864130616
insitu10245.png	"CG17597"	5880	insitu62497.png	"CG8502"	-0.09076959865080854
insitu10245.png	"CG17597"	5880	insitu62573.png	"Caps"	0.23016087341647223
insitu10245.png	"CG17597"	5880	insitu62742.png	"Rac2"	0.4098090494186754
insitu10245.png	"CG17597"	5880	insitu62745.png	"ran"	0.7342745242032448
insitu10245.png	"CG17597"	5880	insitu62759.png	"Jafrac1"	0.7256759441084655
insitu10245.png	"CG17597"	5880	insitu62774.png	"GstS1"	0.7894117580141956
insitu10245.png	"CG17597"	5880	insitu62800.png	"CG12708"	0.2777620698548489
insitu10245.png	"CG17597"	5880	insitu62967.png	"apt"	0.7702838318440112
insitu10245.png	"CG17597"	5880	insitu63042.png	"CG4914"	-0.12633353976648443
insitu10245.png	"CG17597"	5880	insitu63192.png	"gol"	0.14617849639399533
insitu10245.png	"CG17597"	5880	insitu63463.png	"kay"	0.20323419419605593
insitu10245.png	"CG17597"	5880	insitu63526.png	"cad"	0.5951636336519606
insitu10245.png	"CG17597"	5880	insitu63717.png	"CG3376"	0.7852044510716041
insitu10245.png	"CG17597"	5880	insitu63866.png	"Orc4"	0.7569509484960207
insitu10245.png	"CG17597"	5880	insitu63899.png	"rhea"	0.7565635787908398
insitu10245.png	"CG17597"	5880	insitu63931.png	"CG4702"	0.12602389294100805
insitu10245.png	"CG17597"	5880	insitu64037.png	"Mlf"	0.807049847717947
insitu10245.png	"CG17597"	5880	insitu64050.png	"CG9318"	0.7435581660324959
insitu10245.png	"CG17597"	5880	insitu64061.png	"BEAF-32"	0.7011305882515695
insitu10245.png	"CG17597"	5880	insitu64134.png	"Cyp310a1"	0.5190809437467364
insitu10245.png	"CG17597"	5880	insitu64140.png	"Cyp310a1"	0.428139401195535
insitu10245.png	"CG17597"	5880	insitu64144.png	"CG11980"	0.734307195005724
insitu10245.png	"CG17597"	5880	insitu64154.png	"sut1"	0.7679439301171851
insitu10245.png	"CG17597"	5880	insitu64164.png	"Rab8"	0.753855900886202
insitu10245.png	"CG17597"	5880	insitu64176.png	"JhI-26"	0.11159658534296038
insitu10245.png	"CG17597"	5880	insitu64198.png	"Msr-110"	0.5163353042864072
insitu10245.png	"CG17597"	5880	insitu64242.png	"CG1910"	0.7495862380358296
insitu10245.png	"CG17597"	5880	insitu64258.png	"EG:34F3.8"	0.7924804530949583
insitu10245.png	"CG17597"	5880	insitu64294.png	"up"	0.20465182490869888
insitu10245.png	"CG17597"	5880	insitu64319.png	"Cct1"	0.5368239389759499
insitu10245.png	"CG17597"	5880	insitu64320.png	"Cct1"	0.5384242537723931
insitu10245.png	"CG17597"	5880	insitu64369.png	"CG5854"	0.7141448014399431
insitu10246.png	"CG17597"	5880	insitu10255.png	"CG10462"	0.8838311583786305
insitu10246.png	"CG17597"	5880	insitu10265.png	"CG10462"	0.7227301589016512
insitu10246.png	"CG17597"	5880	insitu10286.png	"CG13185"	0.7888621305594842
insitu10246.png	"CG17597"	5880	insitu10287.png	"CG13185"	0.5269286999976154
insitu10246.png	"CG17597"	5880	insitu10298.png	"XNP"	0.6925909434019871
insitu10246.png	"CG17597"	5880	insitu10299.png	"XNP"	0.5273098766928493
insitu10246.png	"CG17597"	5880	insitu10315.png	"l(3)04053"	0.7959203846593985
insitu10246.png	"CG17597"	5880	insitu10316.png	"l(3)04053"	0.8627856005658431
insitu10246.png	"CG17597"	5880	insitu10345.png	"CG1884"	0.7298696101673479
insitu10246.png	"CG17597"	5880	insitu10354.png	"Pxn"	-0.17324569078670723
insitu10246.png	"CG17597"	5880	insitu10381.png	"ImpL2"	-0.3135006490858222
insitu10246.png	"CG17597"	5880	insitu10382.png	"ImpL2"	-0.4471755148312194
insitu10246.png	"CG17597"	5880	insitu10432.png	"spz"	0.8317464295526744
insitu10246.png	"CG17597"	5880	insitu10444.png	"VhaSFD"	0.5639975647269656
insitu10246.png	"CG17597"	5880	insitu10457.png	"CG9590"	0.7603719404944883
insitu10246.png	"CG17597"	5880	insitu10468.png	"CG33085"	0.0652657767943505
insitu10246.png	"CG17597"	5880	insitu10481.png	"CG1371"	0.7605069578909044
insitu10246.png	"CG17597"	5880	insitu10496.png	"mit(1)15"	0.7978204574411171
insitu10246.png	"CG17597"	5880	insitu10497.png	"mit(1)15"	0.5877188781807056
insitu10246.png	"CG17597"	5880	insitu10516.png	"alien"	0.7565309964815279
insitu10246.png	"CG17597"	5880	insitu10517.png	"alien"	0.7934315883864664
insitu10246.png	"CG17597"	5880	insitu10518.png	"alien"	0.7586908751323344
insitu10246.png	"CG17597"	5880	insitu10531.png	"CG3808"	0.7574981584180674
insitu10246.png	"CG17597"	5880	insitu10546.png	"CG5913"	0.6940648731140453
insitu10246.png	"CG17597"	5880	insitu10558.png	"CG9302"	0.7632607807378237
insitu10246.png	"CG17597"	5880	insitu10586.png	"Bgb"	0.7999898613127072
insitu10246.png	"CG17597"	5880	insitu10599.png	"ena"	0.5933213392558083
insitu10246.png	"CG17597"	5880	insitu10600.png	"ena"	0.2842256062065644
insitu10246.png	"CG17597"	5880	insitu10606.png	"CG9706"	0.5878176043589359
insitu10246.png	"CG17597"	5880	insitu10607.png	"CG9706"	0.5602700527999035
insitu10246.png	"CG17597"	5880	insitu10626.png	"Sur"	-0.07961959432028437
insitu10246.png	"CG17597"	5880	insitu10642.png	"DnaJ-1"	0.7302302178223482
insitu10246.png	"CG17597"	5880	insitu10654.png	"CG31536"	0.12822436078812588
insitu10246.png	"CG17597"	5880	insitu10672.png	"vap"	0.7956146007130023
insitu10246.png	"CG17597"	5880	insitu10673.png	"vap"	0.809098020108672
insitu10246.png	"CG17597"	5880	insitu10739.png	"sgl"	0.8064388689127708
insitu10246.png	"CG17597"	5880	insitu10745.png	"SRPK"	0.7515772482281309
insitu10246.png	"CG17597"	5880	insitu10755.png	"uzip"	0.16115926122687546
insitu10246.png	"CG17597"	5880	insitu10788.png	"CG32425"	0.6798232048995123
insitu10246.png	"CG17597"	5880	insitu10789.png	"CG32425"	0.7493163954509993
insitu10246.png	"CG17597"	5880	insitu10824.png	"CG3608"	0.7121293003928695
insitu10246.png	"CG17597"	5880	insitu10825.png	"CG3608"	0.5480152198488324
insitu10246.png	"CG17597"	5880	insitu10827.png	"CG11100"	0.8684286042065318
insitu10246.png	"CG17597"	5880	insitu10828.png	"CG11100"	0.8172440157957142
insitu10246.png	"CG17597"	5880	insitu10829.png	"CG11100"	0.8639303111320531
insitu10246.png	"CG17597"	5880	insitu10870.png	"CG12428"	0.8781912096695778
insitu10246.png	"CG17597"	5880	insitu10885.png	"spir"	0.8123203044701229
insitu10246.png	"CG17597"	5880	insitu10886.png	"spir"	0.7394359979655367
insitu10246.png	"CG17597"	5880	insitu10887.png	"spir"	0.7198978056483525
insitu10246.png	"CG17597"	5880	insitu10888.png	"spir"	0.7052779999895584
insitu10246.png	"CG17597"	5880	insitu10889.png	"spir"	0.6923668026148632
insitu10246.png	"CG17597"	5880	insitu10923.png	"Ngp"	0.7951214904480254
insitu10246.png	"CG17597"	5880	insitu10942.png	"Msp-300"	0.728082110931291
insitu10246.png	"CG17597"	5880	insitu10943.png	"Msp-300"	0.7835278102722182
insitu10246.png	"CG17597"	5880	insitu10954.png	"l(2)tid"	0.7086319894788128
insitu10246.png	"CG17597"	5880	insitu10971.png	"Moe"	0.6814547645770441
insitu10246.png	"CG17597"	5880	insitu10994.png	"Akt1"	0.775960998446301
insitu10246.png	"CG17597"	5880	insitu11008.png	"NtR"	0.09948739101074563
insitu10246.png	"CG17597"	5880	insitu11050.png	"Flo"	0.6171064901098067
insitu10246.png	"CG17597"	5880	insitu11067.png	"CG32158"	0.7071520120601394
insitu10246.png	"CG17597"	5880	insitu11068.png	"CG32158"	0.6887762737473861
insitu10246.png	"CG17597"	5880	insitu11069.png	"CG32158"	0.5801524968558749
insitu10246.png	"CG17597"	5880	insitu11081.png	"CG1140"	0.5488092470682516
insitu10246.png	"CG17597"	5880	insitu11100.png	"TMS1"	0.688121621657923
insitu10246.png	"CG17597"	5880	insitu11101.png	"TMS1"	0.705988623617674
insitu10246.png	"CG17597"	5880	insitu11111.png	"CG6448"	0.8007419184014986
insitu10246.png	"CG17597"	5880	insitu11112.png	"CG6448"	0.8507249928920855
insitu10246.png	"CG17597"	5880	insitu11146.png	"CG31170"	0.8299902710240823
insitu10246.png	"CG17597"	5880	insitu11147.png	"CG31170"	0.7513574591930561
insitu10246.png	"CG17597"	5880	insitu11148.png	"CG31170"	0.7684127953840697
insitu10246.png	"CG17597"	5880	insitu11166.png	"CG15814"	0.6536044158777472
insitu10246.png	"CG17597"	5880	insitu11173.png	"CG15814"	0.8337669978706426
insitu10246.png	"CG17597"	5880	insitu11178.png	"CG8818"	0.7437958903160192
insitu10246.png	"CG17597"	5880	insitu11194.png	"Bc"	-0.19517218191974398
insitu10246.png	"CG17597"	5880	insitu11222.png	"CG32654"	0.6855835988289964
insitu10246.png	"CG17597"	5880	insitu11223.png	"CG32654"	0.6983126102505117
insitu10246.png	"CG17597"	5880	insitu11234.png	"CG6415"	-0.2203175451088394
insitu10246.png	"CG17597"	5880	insitu11254.png	"CG5467"	0.10218316413827797
insitu10246.png	"CG17597"	5880	insitu11298.png	"CG9175"	0.7878565759725744
insitu10246.png	"CG17597"	5880	insitu11300.png	"mam"	0.8526891905527012
insitu10246.png	"CG17597"	5880	insitu11316.png	"TM4SF"	-0.10450525819973602
insitu10246.png	"CG17597"	5880	insitu11349.png	"CG7227"	-0.09749444180379245
insitu10246.png	"CG17597"	5880	insitu11350.png	"CG7227"	-0.11196636354484925
insitu10246.png	"CG17597"	5880	insitu11355.png	"CG8193"	-0.2529647195563523
insitu10246.png	"CG17597"	5880	insitu11371.png	"BG:DS02780.1"	-0.09552848620889981
insitu10246.png	"CG17597"	5880	insitu11372.png	"BG:DS02780.1"	-0.20132189860637414
insitu10246.png	"CG17597"	5880	insitu11420.png	"loco"	0.5387318857301306
insitu10246.png	"CG17597"	5880	insitu11421.png	"loco"	0.4922142118456938
insitu10246.png	"CG17597"	5880	insitu11443.png	"CG3962"	0.10035300554474617
insitu10246.png	"CG17597"	5880	insitu11459.png	"Lcch3"	-0.16771540265344861
insitu10246.png	"CG17597"	5880	insitu11469.png	"ry"	-0.34293408793233676
insitu10246.png	"CG17597"	5880	insitu11470.png	"ry"	-0.24349642726251755
insitu10246.png	"CG17597"	5880	insitu11471.png	"ry"	-0.2907518346961032
insitu10246.png	"CG17597"	5880	insitu11503.png	"CG6070"	0.8407901081840551
insitu10246.png	"CG17597"	5880	insitu11546.png	"CG11334"	0.737185214380936
insitu10246.png	"CG17597"	5880	insitu11563.png	"CG32066"	0.7674439488300573
insitu10246.png	"CG17597"	5880	insitu11585.png	"CG3987"	-0.08421737310823296
insitu10246.png	"CG17597"	5880	insitu11617.png	"TBPH"	0.6456195198683965
insitu10246.png	"CG17597"	5880	insitu11618.png	"TBPH"	0.5089435998497542
insitu10246.png	"CG17597"	5880	insitu11625.png	"NetB"	-0.2699694137571434
insitu10246.png	"CG17597"	5880	insitu11644.png	"NetB"	-0.2842776684165686
insitu10246.png	"CG17597"	5880	insitu11667.png	"BcDNA:GH10270"	-0.2252966207019711
insitu10246.png	"CG17597"	5880	insitu11695.png	"sm"	-0.20442134556068375
insitu10246.png	"CG17597"	5880	insitu11697.png	"EG:22E5.7"	0.7445388201639399
insitu10246.png	"CG17597"	5880	insitu11720.png	"CG1937"	0.7021886972655972
insitu10246.png	"CG17597"	5880	insitu11721.png	"Pcaf"	0.789282433040076
insitu10246.png	"CG17597"	5880	insitu11722.png	"Pcaf"	0.803751890795531
insitu10246.png	"CG17597"	5880	insitu11740.png	"CG7149"	0.08912087317807406
insitu10246.png	"CG17597"	5880	insitu11784.png	"Argk"	0.6539579034451352
insitu10246.png	"CG17597"	5880	insitu11787.png	"CG14509"	0.6957819916067055
insitu10246.png	"CG17597"	5880	insitu11788.png	"CG14509"	0.40562399748278183
insitu10246.png	"CG17597"	5880	insitu11802.png	"CG3860"	0.814515379495604
insitu10246.png	"CG17597"	5880	insitu11803.png	"CG3860"	0.7523257114439188
insitu10246.png	"CG17597"	5880	insitu11816.png	"skf"	0.17857143401554182
insitu10246.png	"CG17597"	5880	insitu11834.png	"Phm"	0.7835830672717083
insitu10246.png	"CG17597"	5880	insitu11847.png	"CG16953"	0.7886854901249893
insitu10246.png	"CG17597"	5880	insitu11875.png	"CG33097"	0.6762765982640783
insitu10246.png	"CG17597"	5880	insitu11882.png	"CG4829"	0.12399542565478358
insitu10246.png	"CG17597"	5880	insitu11924.png	"Idgf2"	0.7847206852080689
insitu10246.png	"CG17597"	5880	insitu11942.png	"kar"	0.8349255488058276
insitu10246.png	"CG17597"	5880	insitu11957.png	"CG32026"	-0.15457743665727874
insitu10246.png	"CG17597"	5880	insitu11984.png	"dnc"	0.8664681429997084
insitu10246.png	"CG17597"	5880	insitu11994.png	"Thiolase"	0.7703767275450641
insitu10246.png	"CG17597"	5880	insitu12039.png	"CG9322"	-0.45670578917023724
insitu10246.png	"CG17597"	5880	insitu12040.png	"CG9322"	-0.3031516132895438
insitu10246.png	"CG17597"	5880	insitu12041.png	"CG9322"	-0.23063312007377923
insitu10246.png	"CG17597"	5880	insitu12070.png	"CG14657"	0.8478901617653967
insitu10246.png	"CG17597"	5880	insitu12071.png	"CG14657"	0.705307265733892
insitu10246.png	"CG17597"	5880	insitu12078.png	"CG6755"	0.7803443333023972
insitu10246.png	"CG17597"	5880	insitu12085.png	"GM130"	0.8570946629959836
insitu10246.png	"CG17597"	5880	insitu12101.png	"CG6981"	0.13554337931337948
insitu10246.png	"CG17597"	5880	insitu12150.png	"Sulf1"	0.6839784420100201
insitu10246.png	"CG17597"	5880	insitu12173.png	"trol"	0.20401826512564059
insitu10246.png	"CG17597"	5880	insitu12188.png	"mbc"	0.7534418391272346
insitu10246.png	"CG17597"	5880	insitu12205.png	"trx"	0.8046383826670231
insitu10246.png	"CG17597"	5880	insitu12206.png	"trx"	0.6965986271507111
insitu10246.png	"CG17597"	5880	insitu12231.png	"Ama"	0.5964492355992128
insitu10246.png	"CG17597"	5880	insitu12232.png	"Ama"	0.41446845933794185
insitu10246.png	"CG17597"	5880	insitu12233.png	"Ama"	0.5466860227423471
insitu10246.png	"CG17597"	5880	insitu12256.png	"Ama"	0.5720423795010259
insitu10246.png	"CG17597"	5880	insitu12257.png	"Ama"	0.6695882917876352
insitu10246.png	"CG17597"	5880	insitu12261.png	"dock"	0.7784694406320906
insitu10246.png	"CG17597"	5880	insitu12262.png	"dock"	0.7965893283040381
insitu10246.png	"CG17597"	5880	insitu12274.png	"CG10737"	-0.07939382006340781
insitu10246.png	"CG17597"	5880	insitu12283.png	"CG7861"	0.78521969497559
insitu10246.png	"CG17597"	5880	insitu12288.png	"CG11107"	0.8401190142561493
insitu10246.png	"CG17597"	5880	insitu12298.png	"bgm"	0.6900213700107453
insitu10246.png	"CG17597"	5880	insitu12299.png	"bgm"	0.765037319427284
insitu10246.png	"CG17597"	5880	insitu12338.png	"TXBP181-like"	0.7208786265787227
insitu10246.png	"CG17597"	5880	insitu12339.png	"TXBP181-like"	0.7884460618883783
insitu10246.png	"CG17597"	5880	insitu12352.png	"CG7187"	0.6290878429198766
insitu10246.png	"CG17597"	5880	insitu12364.png	"pros"	-0.2912634865408763
insitu10246.png	"CG17597"	5880	insitu12382.png	"ome"	-0.263774125617993
insitu10246.png	"CG17597"	5880	insitu12389.png	"cdc2c"	0.7467359709370682
insitu10246.png	"CG17597"	5880	insitu12417.png	"CalpA"	0.10354745106714272
insitu10246.png	"CG17597"	5880	insitu12424.png	"CalpA"	0.5082832769855499
insitu10246.png	"CG17597"	5880	insitu12429.png	"CG3273"	0.7134422684996208
insitu10246.png	"CG17597"	5880	insitu12430.png	"CG3273"	0.7971958112675763
insitu10246.png	"CG17597"	5880	insitu12450.png	"Gp93"	0.7825927220330133
